i = 30600, x=17,16,1,1,64,64,64,64,64,64,0,0,0,0,56,56,63,63,0,0,0,0,0,0,1,8,7
i = 30617, x=17,16,1,0,161,0,161,161,0,0,0,0,0,0,118,118,0,0,0,0,0,0,0,0,1,8,7
i = 30623, x=17,16,1,1,85,246,85,85,246,246,0,0,0,0,51,51,248,248,0,0,0,0,0,0,1,8,7
i = 30624, x=17,16,1,0,444,0,444,444,0,0,0,0,0,0,50,50,0,0,0,0,0,0,0,0,1,8,7
i = 30628, x=17,16,1,0,180,0,180,180,0,0,0,0,0,0,50,50,0,0,0,0,0,0,0,0,1,8,7
i = 30640, x=17,16,1,0,44,0,44,44,0,0,0,0,0,0,55,55,0,0,0,0,0,0,0,0,1,8,7
i = 30671, x=17,16,1,0,444,0,444,444,0,0,0,0,0,0,50,50,0,0,0,0,0,0,0,0,1,8,7
i = 30697, x=17,16,1,0,75,0,75,75,0,0,0,0,0,0,63,63,0,0,0,0,0,0,0,0,1,8,7
i = 30702, x=17,16,1,0,294,0,294,294,0,0,0,0,0,0,58,58,0,0,0,0,0,0,0,0,1,8,7
i = 30708, x=17,16,1,0,48,0,48,48,0,0,0,0,0,0,56,56,0,0,0,0,0,0,0,0,1,8,7
i = 30713, x=17,16,1,0,294,0,294,294,0,0,0,0,0,0,50,50,0,0,0,0,0,0,0,0,1,8,7
i = 30786, x=17,16,1,0,53,0,53,53,0,0,0,0,0,0,43,43,0,0,0,0,0,0,0,0,1,8,7
i = 30831, x=17,16,1,0,57,0,57,57,0,0,0,0,0,0,243,243,0,0,0,0,0,0,0,0,1,8,7
i = 30836, x=17,16,1,0,182,0,182,182,0,0,0,0,0,0,58,58,0,0,0,0,0,0,0,0,1,8,7
i = 30842, x=17,16,1,0,163,0,163,163,0,0,0,0,0,0,46,46,0,0,0,0,0,0,0,0,1,8,7
i = 30867, x=17,16,1,0,136,0,136,136,0,0,0,0,0,0,247,247,0,0,0,0,0,0,0,0,1,8,7
i = 30876, x=17,16,1,0,48,0,48,48,0,0,0,0,0,0,117,117,0,0,0,0,0,0,0,0,1,8,7
i = 30907, x=17,16,1,0,746,0,746,746,0,0,0,0,0,0,114,114,0,0,0,0,0,0,0,0,1,8,7
i = 30910, x=17,16,14,0,18494,0,580,1378,0,0,1,1073,0,0,56,59,0,0,0,0,0,0,0,0,1,8,7
i = 30917, x=17,16,1,0,57,0,57,57,0,0,0,0,0,0,243,243,0,0,0,0,0,0,0,0,1,8,7
i = 30946, x=17,16,1,0,76,0,76,76,0,0,0,0,0,0,50,50,0,0,0,0,0,0,0,0,1,8,7
i = 30959, x=17,16,1,0,130,0,130,130,0,0,0,0,0,0,60,60,0,0,0,0,0,0,0,0,1,8,7
i = 30978, x=17,16,1,1,177,199,177,177,199,199,0,0,0,0,58,58,45,45,0,0,0,0,0,0,1,8,7
i = 30987, x=17,16,1,0,81,0,81,81,0,0,0,0,0,0,60,60,0,0,0,0,0,0,0,0,1,8,7
i = 31011, x=17,16,1,0,315,0,315,315,0,0,0,0,0,0,120,120,0,0,0,0,0,0,0,0,1,8,7
i = 31015, x=17,16,1,0,131,0,131,131,0,0,0,0,0,0,114,114,0,0,0,0,0,0,0,0,1,8,7
i = 31023, x=17,16,1,0,315,0,315,315,0,0,0,0,0,0,114,114,0,0,0,0,0,0,0,0,1,8,7
i = 31028, x=17,16,1,0,294,0,294,294,0,0,0,0,0,0,56,56,0,0,0,0,0,0,0,0,1,8,7
i = 31032, x=17,16,1,0,136,0,136,136,0,0,0,0,0,0,58,58,0,0,0,0,0,0,0,0,1,8,7
i = 31047, x=17,16,1,0,1500,0,1500,1500,0,0,0,0,0,0,58,58,0,0,0,0,0,0,0,0,1,8,7
i = 31049, x=17,16,1,0,79,0,79,79,0,0,0,0,0,0,115,115,0,0,0,0,0,0,0,0,1,8,7
i = 31051, x=17,16,1,0,444,0,444,444,0,0,0,0,0,0,50,50,0,0,0,0,0,0,0,0,1,8,7
i = 31054, x=17,16,1,0,125,0,125,125,0,0,0,0,0,0,59,59,0,0,0,0,0,0,0,0,1,8,7
i = 31073, x=17,16,1,0,128,0,128,128,0,0,0,0,0,0,63,63,0,0,0,0,0,0,0,0,1,8,7
i = 31160, x=17,16,1,0,115,0,115,115,0,0,0,0,0,0,48,48,0,0,0,0,0,0,0,0,1,8,7
i = 31188, x=17,16,1,0,91,0,91,91,0,0,0,0,0,0,57,57,0,0,0,0,0,0,0,0,1,8,7
i = 31195, x=17,16,1,0,57,0,57,57,0,0,0,0,0,0,244,244,0,0,0,0,0,0,0,0,1,8,7
i = 31209, x=17,16,2,0,88,0,44,44,0,0,45019,45019,0,0,54,54,0,0,0,0,0,0,0,0,1,8,7
i = 31223, x=17,16,1,0,76,0,76,76,0,0,0,0,0,0,61,61,0,0,0,0,0,0,0,0,1,8,7
i = 31251, x=17,16,1,0,48,0,48,48,0,0,0,0,0,0,116,116,0,0,0,0,0,0,0,0,1,8,7
i = 31260, x=17,16,1,0,188,0,188,188,0,0,0,0,0,0,59,59,0,0,0,0,0,0,0,0,1,8,7
i = 31309, x=17,16,1,0,174,0,174,174,0,0,0,0,0,0,58,58,0,0,0,0,0,0,0,0,1,8,7
i = 31336, x=17,16,1,1,151,184,151,151,184,184,0,0,0,0,61,61,58,58,0,0,0,0,0,0,1,8,7
i = 31358, x=17,16,1,0,120,0,120,120,0,0,0,0,0,0,60,60,0,0,0,0,0,0,0,0,1,8,7
i = 31380, x=17,16,1,1,75,75,75,75,75,75,0,0,0,0,56,56,63,63,0,0,0,0,0,0,1,8,7
i = 31397, x=17,16,1,0,58,0,58,58,0,0,0,0,0,0,246,246,0,0,0,0,0,0,0,0,1,8,7
i = 31411, x=17,16,11,9,16500,591,1500,1500,63,70,52,14499,25,11253,59,59,243,243,0,0,0,0,0,0,1,8,7
i = 31477, x=17,16,1,0,76,0,76,76,0,0,0,0,0,0,249,249,0,0,0,0,0,0,0,0,1,8,7
i = 31490, x=17,16,1,0,315,0,315,315,0,0,0,0,0,0,56,56,0,0,0,0,0,0,0,0,1,8,7
i = 31506, x=17,16,1,0,71,0,71,71,0,0,0,0,0,0,246,246,0,0,0,0,0,0,0,0,1,8,7
i = 31520, x=17,16,1,0,161,0,161,161,0,0,0,0,0,0,118,118,0,0,0,0,0,0,0,0,1,8,7
i = 31530, x=17,16,1,0,66,0,66,66,0,0,0,0,0,0,243,243,0,0,0,0,0,0,0,0,1,8,7
i = 31577, x=17,16,1,0,246,0,246,246,0,0,0,0,0,0,249,249,0,0,0,0,0,0,0,0,1,8,7
i = 31580, x=17,16,4,0,516,0,77,281,0,0,73,73,0,0,56,56,0,0,0,0,0,0,0,0,1,8,7
i = 31609, x=17,16,1,0,135,0,135,135,0,0,0,0,0,0,45,45,0,0,0,0,0,0,0,0,1,8,7
i = 31676, x=17,16,1,0,48,0,48,48,0,0,0,0,0,0,115,115,0,0,0,0,0,0,0,0,1,8,7
i = 31687, x=17,16,1,0,48,0,48,48,0,0,0,0,0,0,56,56,0,0,0,0,0,0,0,0,1,8,7
i = 31692, x=17,16,1,0,120,0,120,120,0,0,0,0,0,0,60,60,0,0,0,0,0,0,0,0,1,8,7
i = 31693, x=17,16,1,0,41,0,41,41,0,0,0,0,0,0,53,53,0,0,0,0,0,0,0,0,1,8,7
i = 31703, x=17,16,1,0,420,0,420,420,0,0,0,0,0,0,58,58,0,0,0,0,0,0,0,0,1,8,7
i = 31734, x=17,16,1,0,1500,0,1500,1500,0,0,0,0,0,0,59,59,0,0,0,0,0,0,0,0,1,8,7
i = 31737, x=17,16,1,0,107,0,107,107,0,0,0,0,0,0,59,59,0,0,0,0,0,0,0,0,1,8,7
i = 31787, x=17,16,1,1,82,120,82,82,120,120,0,0,0,0,59,59,53,53,0,0,0,0,0,0,1,8,7
i = 31798, x=17,16,1,0,161,0,161,161,0,0,0,0,0,0,118,118,0,0,0,0,0,0,0,0,1,8,7
i = 31803, x=17,16,1,0,57,0,57,57,0,0,0,0,0,0,247,247,0,0,0,0,0,0,0,0,1,8,7
i = 31833, x=17,16,1,0,147,0,147,147,0,0,0,0,0,0,249,249,0,0,0,0,0,0,0,0,1,8,7
i = 31834, x=17,16,5,0,4169,0,58,1378,0,0,1,731,0,0,56,59,0,0,0,0,0,0,0,0,1,8,7
i = 31850, x=17,16,1,0,95,0,95,95,0,0,0,0,0,0,62,62,0,0,0,0,0,0,0,0,1,8,7
i = 31862, x=17,16,1,0,120,0,120,120,0,0,0,0,0,0,60,60,0,0,0,0,0,0,0,0,1,8,7
i = 31875, x=17,16,1,0,315,0,315,315,0,0,0,0,0,0,115,115,0,0,0,0,0,0,0,0,1,8,7
i = 31881, x=17,16,1,0,57,0,57,57,0,0,0,0,0,0,244,244,0,0,0,0,0,0,0,0,1,8,7
i = 31895, x=17,16,1,0,79,0,79,79,0,0,0,0,0,0,55,55,0,0,0,0,0,0,0,0,1,8,7
i = 31931, x=17,16,1,0,139,0,139,139,0,0,0,0,0,0,59,59,0,0,0,0,0,0,0,0,1,8,7
i = 31959, x=17,16,1,0,58,0,58,58,0,0,0,0,0,0,240,240,0,0,0,0,0,0,0,0,1,8,7
i = 31962, x=17,16,2,0,64,0,32,32,0,0,49310,49310,0,0,58,58,0,0,0,0,0,0,0,0,1,8,7
i = 31997, x=17,16,1,0,448,0,448,448,0,0,0,0,0,0,247,247,0,0,0,0,0,0,0,0,1,8,7
i = 32038, x=17,16,1,0,71,0,71,71,0,0,0,0,0,0,246,246,0,0,0,0,0,0,0,0,1,8,7
i = 32056, x=17,16,1,1,90,135,90,90,135,135,0,0,0,0,59,59,58,58,0,0,0,0,0,0,1,8,7
i = 32074, x=17,16,1,0,413,0,413,413,0,0,0,0,0,0,247,247,0,0,0,0,0,0,0,0,1,8,7
i = 32098, x=17,16,4,0,1546,0,51,1378,0,0,136,239,0,0,59,59,0,0,0,0,0,0,0,0,1,8,7
i = 32116, x=17,16,1,0,40,0,40,40,0,0,0,0,0,0,59,59,0,0,0,0,0,0,0,0,1,8,7
i = 32118, x=17,16,1,0,63,0,63,63,0,0,0,0,0,0,58,58,0,0,0,0,0,0,0,0,1,8,7
i = 32136, x=17,16,1,0,161,0,161,161,0,0,0,0,0,0,118,118,0,0,0,0,0,0,0,0,1,8,7
i = 32137, x=17,16,1,0,120,0,120,120,0,0,0,0,0,0,60,60,0,0,0,0,0,0,0,0,1,8,7
i = 32155, x=17,16,1,0,80,0,80,80,0,0,0,0,0,0,47,47,0,0,0,0,0,0,0,0,1,8,7
i = 32158, x=17,16,1,0,120,0,120,120,0,0,0,0,0,0,60,60,0,0,0,0,0,0,0,0,1,8,7
i = 32160, x=17,16,1,0,325,0,325,325,0,0,0,0,0,0,121,121,0,0,0,0,0,0,0,0,1,8,7
i = 32167, x=17,16,1,0,198,0,198,198,0,0,0,0,0,0,59,59,0,0,0,0,0,0,0,0,1,8,7
i = 32191, x=17,16,1,0,73,0,73,73,0,0,0,0,0,0,57,57,0,0,0,0,0,0,0,0,1,8,7
i = 32209, x=17,16,5,0,7500,0,1500,1500,0,0,1,30,0,0,58,58,0,0,0,0,0,0,0,0,1,8,7
i = 32212, x=17,16,1,0,120,0,120,120,0,0,0,0,0,0,60,60,0,0,0,0,0,0,0,0,1,8,7
i = 32271, x=17,16,1,1,72,149,72,72,149,149,0,0,0,0,249,249,57,57,0,0,0,0,0,0,1,8,7
i = 32287, x=17,16,1,0,75,0,75,75,0,0,0,0,0,0,63,63,0,0,0,0,0,0,0,0,1,8,7
i = 32297, x=17,16,1,0,275,0,275,275,0,0,0,0,0,0,59,59,0,0,0,0,0,0,0,0,1,8,7
i = 32337, x=17,16,1,0,102,0,102,102,0,0,0,0,0,0,57,57,0,0,0,0,0,0,0,0,1,8,7
i = 32367, x=17,16,1,0,135,0,135,135,0,0,0,0,0,0,59,59,0,0,0,0,0,0,0,0,1,8,7
i = 32394, x=17,16,1,0,75,0,75,75,0,0,0,0,0,0,57,57,0,0,0,0,0,0,0,0,1,8,7
i = 32417, x=17,16,2,0,88,0,44,44,0,0,14752,14752,0,0,54,54,0,0,0,0,0,0,0,0,1,8,7
i = 32440, x=17,16,4,0,6000,0,1500,1500,0,0,3,21,0,0,58,58,0,0,0,0,0,0,0,0,1,8,7
i = 32443, x=17,16,1,0,79,0,79,79,0,0,0,0,0,0,50,50,0,0,0,0,0,0,0,0,1,8,7
i = 32460, x=17,16,1,0,325,0,325,325,0,0,0,0,0,0,52,52,0,0,0,0,0,0,0,0,1,8,7
i = 32462, x=17,16,1,1,65,356,65,65,356,356,0,0,0,0,60,60,54,54,0,0,0,0,0,0,1,8,7
i = 32466, x=17,16,1,0,150,0,150,150,0,0,0,0,0,0,59,59,0,0,0,0,0,0,0,0,1,8,7
i = 32492, x=17,16,1,0,112,0,112,112,0,0,0,0,0,0,60,60,0,0,0,0,0,0,0,0,1,8,7
i = 32497, x=17,16,1,0,81,0,81,81,0,0,0,0,0,0,60,60,0,0,0,0,0,0,0,0,1,8,7
i = 32506, x=17,16,1,0,120,0,120,120,0,0,0,0,0,0,60,60,0,0,0,0,0,0,0,0,1,8,7
i = 32553, x=17,16,1,0,240,0,240,240,0,0,0,0,0,0,62,62,0,0,0,0,0,0,0,0,1,8,7
i = 32555, x=17,16,1,0,48,0,48,48,0,0,0,0,0,0,118,118,0,0,0,0,0,0,0,0,1,8,7
i = 32580, x=17,16,1,0,443,0,443,443,0,0,0,0,0,0,50,50,0,0,0,0,0,0,0,0,1,8,7
i = 32591, x=17,16,1,0,102,0,102,102,0,0,0,0,0,0,57,57,0,0,0,0,0,0,0,0,1,8,7
i = 32626, x=17,16,1,0,315,0,315,315,0,0,0,0,0,0,55,55,0,0,0,0,0,0,0,0,1,8,7
i = 32661, x=17,16,2,0,1538,0,453,1085,0,0,1,1,0,0,55,55,0,0,0,0,0,0,0,0,1,8,7
i = 32709, x=17,16,1,0,50,0,50,50,0,0,0,0,0,0,44,44,0,0,0,0,0,0,0,0,1,8,7
i = 32743, x=17,16,1,0,805,0,805,805,0,0,0,0,0,0,61,61,0,0,0,0,0,0,0,0,1,8,7
i = 32747, x=17,16,1,0,120,0,120,120,0,0,0,0,0,0,60,60,0,0,0,0,0,0,0,0,1,8,7
i = 32823, x=17,16,1,0,444,0,444,444,0,0,0,0,0,0,50,50,0,0,0,0,0,0,0,0,1,8,7
i = 32830, x=17,16,1,0,48,0,48,48,0,0,0,0,0,0,54,54,0,0,0,0,0,0,0,0,1,8,7
i = 32843, x=17,16,1,0,60,0,60,60,0,0,0,0,0,0,106,106,0,0,0,0,0,0,0,0,1,8,7
i = 32852, x=17,16,1,0,199,0,199,199,0,0,0,0,0,0,56,56,0,0,0,0,0,0,0,0,1,8,7
i = 32855, x=17,16,1,0,141,0,141,141,0,0,0,0,0,0,60,60,0,0,0,0,0,0,0,0,1,8,7
i = 32891, x=17,16,1,0,140,0,140,140,0,0,0,0,0,0,52,52,0,0,0,0,0,0,0,0,1,8,7
i = 32954, x=17,16,1,0,57,0,57,57,0,0,0,0,0,0,243,243,0,0,0,0,0,0,0,0,1,8,7
i = 32978, x=17,16,2,0,262,0,131,131,0,0,40003,40003,0,0,58,58,0,0,0,0,0,0,0,0,1,8,7
i = 33033, x=17,16,1,0,120,0,120,120,0,0,0,0,0,0,60,60,0,0,0,0,0,0,0,0,1,8,7
i = 33034, x=17,16,1,0,100,0,100,100,0,0,0,0,0,0,249,249,0,0,0,0,0,0,0,0,1,8,7
i = 33037, x=17,16,1,0,57,0,57,57,0,0,0,0,0,0,244,244,0,0,0,0,0,0,0,0,1,8,7
i = 33056, x=17,16,1,1,75,75,75,75,75,75,0,0,0,0,56,56,63,63,0,0,0,0,0,0,1,8,7
i = 33062, x=17,16,1,0,315,0,315,315,0,0,0,0,0,0,117,117,0,0,0,0,0,0,0,0,1,8,7
i = 33090, x=17,16,1,0,349,0,349,349,0,0,0,0,0,0,54,54,0,0,0,0,0,0,0,0,1,8,7
i = 33093, x=17,16,1,0,1500,0,1500,1500,0,0,0,0,0,0,59,59,0,0,0,0,0,0,0,0,1,8,7
i = 33098, x=17,16,1,0,132,0,132,132,0,0,0,0,0,0,53,53,0,0,0,0,0,0,0,0,1,8,7
i = 33127, x=17,16,1,0,57,0,57,57,0,0,0,0,0,0,243,243,0,0,0,0,0,0,0,0,1,8,7
i = 33157, x=17,16,1,0,115,0,115,115,0,0,0,0,0,0,54,54,0,0,0,0,0,0,0,0,1,8,7
i = 33159, x=17,16,1,0,120,0,120,120,0,0,0,0,0,0,60,60,0,0,0,0,0,0,0,0,1,8,7
i = 33178, x=17,16,2,1,88,44,44,44,44,44,15078,15078,0,0,62,62,55,55,0,0,0,0,0,0,1,8,7
i = 33238, x=17,16,1,0,58,0,58,58,0,0,0,0,0,0,239,239,0,0,0,0,0,0,0,0,1,8,7
i = 33254, x=17,16,1,0,514,0,514,514,0,0,0,0,0,0,59,59,0,0,0,0,0,0,0,0,1,8,7
i = 33258, x=17,16,1,0,258,0,258,258,0,0,0,0,0,0,249,249,0,0,0,0,0,0,0,0,1,8,7
i = 33285, x=17,16,1,0,135,0,135,135,0,0,0,0,0,0,251,251,0,0,0,0,0,0,0,0,1,8,7
i = 33293, x=17,16,1,0,71,0,71,71,0,0,0,0,0,0,246,246,0,0,0,0,0,0,0,0,1,8,7
i = 33296, x=17,16,1,0,79,0,79,79,0,0,0,0,0,0,57,57,0,0,0,0,0,0,0,0,1,8,7
i = 33300, x=17,16,2,0,116,0,58,58,0,0,30362,30362,0,0,54,54,0,0,0,0,0,0,0,0,1,8,7
i = 33306, x=17,16,2,0,564,0,169,395,0,0,1,1,0,0,56,56,0,0,0,0,0,0,0,0,1,8,7
i = 33322, x=17,16,1,0,294,0,294,294,0,0,0,0,0,0,51,51,0,0,0,0,0,0,0,0,1,8,7
i = 33338, x=17,16,1,0,120,0,120,120,0,0,0,0,0,0,60,60,0,0,0,0,0,0,0,0,1,8,7
i = 33352, x=17,16,1,1,65,1500,65,65,1500,1500,0,0,0,0,243,243,59,59,0,0,0,0,0,0,1,8,7
i = 33404, x=17,16,1,0,445,0,445,445,0,0,0,0,0,0,50,50,0,0,0,0,0,0,0,0,1,8,7
i = 33451, x=17,16,1,0,443,0,443,443,0,0,0,0,0,0,50,50,0,0,0,0,0,0,0,0,1,8,7
i = 33454, x=17,16,1,0,69,0,69,69,0,0,0,0,0,0,119,119,0,0,0,0,0,0,0,0,1,8,7
i = 33508, x=17,16,1,1,83,151,83,83,151,151,0,0,0,0,52,52,248,248,0,0,0,0,0,0,1,8,7
i = 33518, x=17,16,1,1,75,117,75,75,117,117,0,0,0,0,60,60,53,53,0,0,0,0,0,0,1,8,7
i = 33523, x=17,16,1,0,76,0,76,76,0,0,0,0,0,0,249,249,0,0,0,0,0,0,0,0,1,8,7
i = 33606, x=17,16,1,0,86,0,86,86,0,0,0,0,0,0,57,57,0,0,0,0,0,0,0,0,1,8,7
i = 33624, x=17,16,1,0,39,0,39,39,0,0,0,0,0,0,118,118,0,0,0,0,0,0,0,0,1,8,7
i = 33631, x=17,16,1,0,230,0,230,230,0,0,0,0,0,0,59,59,0,0,0,0,0,0,0,0,1,8,7
i = 33654, x=17,16,1,0,303,0,303,303,0,0,0,0,0,0,50,50,0,0,0,0,0,0,0,0,1,8,7
i = 33661, x=17,16,1,0,57,0,57,57,0,0,0,0,0,0,239,239,0,0,0,0,0,0,0,0,1,8,7
i = 33697, x=17,16,1,0,155,0,155,155,0,0,0,0,0,0,43,43,0,0,0,0,0,0,0,0,1,8,7
i = 33713, x=17,16,1,0,445,0,445,445,0,0,0,0,0,0,50,50,0,0,0,0,0,0,0,0,1,8,7
i = 33731, x=17,16,1,0,72,0,72,72,0,0,0,0,0,0,57,57,0,0,0,0,0,0,0,0,1,8,7
i = 33760, x=17,16,1,0,48,0,48,48,0,0,0,0,0,0,52,52,0,0,0,0,0,0,0,0,1,8,7
i = 33764, x=17,16,1,0,57,0,57,57,0,0,0,0,0,0,243,243,0,0,0,0,0,0,0,0,1,8,7
i = 33790, x=17,16,1,0,75,0,75,75,0,0,0,0,0,0,249,249,0,0,0,0,0,0,0,0,1,8,7
i = 33801, x=17,16,1,0,442,0,442,442,0,0,0,0,0,0,50,50,0,0,0,0,0,0,0,0,1,8,7
i = 33806, x=17,16,1,0,315,0,315,315,0,0,0,0,0,0,118,118,0,0,0,0,0,0,0,0,1,8,7
i = 33811, x=17,16,1,0,120,0,120,120,0,0,0,0,0,0,60,60,0,0,0,0,0,0,0,0,1,8,7
i = 33813, x=17,16,1,0,141,0,141,141,0,0,0,0,0,0,56,56,0,0,0,0,0,0,0,0,1,8,7
i = 33826, x=17,16,1,0,58,0,58,58,0,0,0,0,0,0,247,247,0,0,0,0,0,0,0,0,1,8,7
i = 33830, x=17,16,1,0,75,0,75,75,0,0,0,0,0,0,249,249,0,0,0,0,0,0,0,0,1,8,7
i = 33831, x=17,16,1,0,150,0,150,150,0,0,0,0,0,0,61,61,0,0,0,0,0,0,0,0,1,8,7
i = 33881, x=17,16,1,0,48,0,48,48,0,0,0,0,0,0,113,113,0,0,0,0,0,0,0,0,1,8,7
i = 33884, x=17,16,1,1,79,258,79,79,258,258,0,0,0,0,45,45,59,59,0,0,0,0,0,0,1,8,7
i = 33885, x=17,16,1,0,57,0,57,57,0,0,0,0,0,0,244,244,0,0,0,0,0,0,0,0,1,8,7
i = 33915, x=17,16,1,0,285,0,285,285,0,0,0,0,0,0,59,59,0,0,0,0,0,0,0,0,1,8,7
i = 33949, x=17,16,1,0,86,0,86,86,0,0,0,0,0,0,51,51,0,0,0,0,0,0,0,0,1,8,7
i = 33978, x=17,16,2,0,82,0,41,41,0,0,2,2,0,0,52,52,0,0,0,0,0,0,0,0,1,8,7
i = 33984, x=17,16,1,0,102,0,102,102,0,0,0,0,0,0,57,57,0,0,0,0,0,0,0,0,1,8,7
i = 33990, x=17,16,1,1,120,315,120,120,315,315,0,0,0,0,60,60,50,50,0,0,0,0,0,0,1,8,7
i = 34034, x=17,16,1,0,149,0,149,149,0,0,0,0,0,0,61,61,0,0,0,0,0,0,0,0,1,8,7
i = 34044, x=17,16,1,0,104,0,104,104,0,0,0,0,0,0,61,61,0,0,0,0,0,0,0,0,1,8,7
i = 34056, x=17,16,1,0,92,0,92,92,0,0,0,0,0,0,57,57,0,0,0,0,0,0,0,0,1,8,7
i = 34070, x=17,16,1,1,82,275,82,82,275,275,0,0,0,0,113,113,61,61,0,0,0,0,0,0,1,8,7
i = 34123, x=17,16,1,1,120,315,120,120,315,315,0,0,0,0,60,60,112,112,0,0,0,0,0,0,1,8,7
i = 34131, x=17,16,1,0,199,0,199,199,0,0,0,0,0,0,62,62,0,0,0,0,0,0,0,0,1,8,7
i = 34152, x=17,16,1,0,120,0,120,120,0,0,0,0,0,0,60,60,0,0,0,0,0,0,0,0,1,8,7
i = 34161, x=17,16,1,0,1378,0,1378,1378,0,0,0,0,0,0,59,59,0,0,0,0,0,0,0,0,1,8,7
i = 34166, x=17,16,1,0,120,0,120,120,0,0,0,0,0,0,60,60,0,0,0,0,0,0,0,0,1,8,7
i = 34170, x=17,16,1,0,83,0,83,83,0,0,0,0,0,0,53,53,0,0,0,0,0,0,0,0,1,8,7
i = 34177, x=17,16,1,0,325,0,325,325,0,0,0,0,0,0,55,55,0,0,0,0,0,0,0,0,1,8,7
i = 34186, x=17,16,1,0,294,0,294,294,0,0,0,0,0,0,50,50,0,0,0,0,0,0,0,0,1,8,7
i = 34240, x=17,16,1,0,746,0,746,746,0,0,0,0,0,0,114,114,0,0,0,0,0,0,0,0,1,8,7
i = 34248, x=17,16,1,0,57,0,57,57,0,0,0,0,0,0,247,247,0,0,0,0,0,0,0,0,1,8,7
i = 34262, x=17,16,1,0,251,0,251,251,0,0,0,0,0,0,52,52,0,0,0,0,0,0,0,0,1,8,7
i = 34291, x=17,16,1,0,141,0,141,141,0,0,0,0,0,0,59,59,0,0,0,0,0,0,0,0,1,8,7
i = 34304, x=17,16,1,0,256,0,256,256,0,0,0,0,0,0,245,245,0,0,0,0,0,0,0,0,1,8,7
i = 34318, x=17,16,1,0,61,0,61,61,0,0,0,0,0,0,123,123,0,0,0,0,0,0,0,0,1,8,7
i = 34344, x=17,16,1,0,294,0,294,294,0,0,0,0,0,0,51,51,0,0,0,0,0,0,0,0,1,8,7
i = 34345, x=17,16,1,0,294,0,294,294,0,0,0,0,0,0,50,50,0,0,0,0,0,0,0,0,1,8,7
i = 34346, x=17,16,1,0,409,0,409,409,0,0,0,0,0,0,54,54,0,0,0,0,0,0,0,0,1,8,7
i = 34350, x=17,16,1,0,120,0,120,120,0,0,0,0,0,0,60,60,0,0,0,0,0,0,0,0,1,8,7
i = 34353, x=17,16,1,1,76,230,76,76,230,230,0,0,0,0,52,52,59,59,0,0,0,0,0,0,1,8,7
i = 34362, x=17,16,1,0,71,0,71,71,0,0,0,0,0,0,51,51,0,0,0,0,0,0,0,0,1,8,7
i = 34387, x=17,16,1,0,75,0,75,75,0,0,0,0,0,0,57,57,0,0,0,0,0,0,0,0,1,8,7
i = 34500, x=17,16,4,0,688,0,56,285,0,0,2,35615,0,0,56,56,0,0,0,0,0,0,0,0,1,8,7
i = 34501, x=17,16,1,0,57,0,57,57,0,0,0,0,0,0,244,244,0,0,0,0,0,0,0,0,1,8,7
i = 34506, x=17,16,1,0,57,0,57,57,0,0,0,0,0,0,243,243,0,0,0,0,0,0,0,0,1,8,7
i = 34520, x=17,16,1,1,78,94,78,78,94,94,0,0,0,0,249,249,248,248,0,0,0,0,0,0,1,8,7
i = 34560, x=17,16,1,0,48,0,48,48,0,0,0,0,0,0,118,118,0,0,0,0,0,0,0,0,1,8,7
i = 34576, x=17,16,1,0,105,0,105,105,0,0,0,0,0,0,59,59,0,0,0,0,0,0,0,0,1,8,7
i = 34610, x=17,16,1,0,95,0,95,95,0,0,0,0,0,0,62,62,0,0,0,0,0,0,0,0,1,8,7
i = 34625, x=17,16,1,0,258,0,258,258,0,0,0,0,0,0,59,59,0,0,0,0,0,0,0,0,1,8,7
i = 34642, x=17,16,1,0,145,0,145,145,0,0,0,0,0,0,60,60,0,0,0,0,0,0,0,0,1,8,7
i = 34660, x=17,16,1,0,120,0,120,120,0,0,0,0,0,0,60,60,0,0,0,0,0,0,0,0,1,8,7
i = 34662, x=17,16,1,0,48,0,48,48,0,0,0,0,0,0,116,116,0,0,0,0,0,0,0,0,1,8,7
i = 34664, x=17,16,1,0,75,0,75,75,0,0,0,0,0,0,179,179,0,0,0,0,0,0,0,0,1,8,7
i = 34707, x=17,16,1,0,120,0,120,120,0,0,0,0,0,0,60,60,0,0,0,0,0,0,0,0,1,8,7
i = 34742, x=17,16,1,0,74,0,74,74,0,0,0,0,0,0,57,57,0,0,0,0,0,0,0,0,1,8,7
i = 34831, x=17,16,1,0,48,0,48,48,0,0,0,0,0,0,59,59,0,0,0,0,0,0,0,0,1,8,7
i = 34852, x=17,16,1,0,448,0,448,448,0,0,0,0,0,0,247,247,0,0,0,0,0,0,0,0,1,8,7
i = 34857, x=17,16,1,0,79,0,79,79,0,0,0,0,0,0,59,59,0,0,0,0,0,0,0,0,1,8,7
i = 34859, x=17,16,1,0,70,0,70,70,0,0,0,0,0,0,249,249,0,0,0,0,0,0,0,0,1,8,7
i = 34897, x=17,16,1,0,57,0,57,57,0,0,0,0,0,0,244,244,0,0,0,0,0,0,0,0,1,8,7
i = 34911, x=17,16,1,0,79,0,79,79,0,0,0,0,0,0,119,119,0,0,0,0,0,0,0,0,1,8,7
i = 34936, x=17,16,4,0,1619,0,48,1378,0,0,6,1669,0,0,44,44,0,0,0,0,0,0,0,0,1,8,7
