ts, sip, dip, sport, dport, proto, dura, orig_pks, reply_pks, orig_bytes, reply_bytes, orig_min_pkt_size, orig_max_pkt_size, reply_min_pkt_size, reply_max_pkt_size, orig_min_interval, orig_max_interval, reply_min_interval, reply_max_interval, orig_min_ttl, orig_max_ttl, reply_min_ttl, reply_max_ttl, urg, ack, psh, rst, syn, fin, is_new, state, prev_state
626419, 1.1.131.11, 1.1.1.136, 20480,25326, 6,67, 1097,994,57044,198800, 52,52,200,200, 1,63916,1,63081, 32,32,32,32, 0,2091,994,0,0,0, 0,3,3
626419, 1.1.2.104, 1.1.129.65, 63751,20480, 6,22, 1058,1086,211600,56472, 200,200,52,52, 1,65099,1,65499, 32,32,32,32, 0,2144,1058,0,0,0, 0,3,3
626419, 1.1.0.44, 1.1.131.218, 58671,20480, 6,10, 8,9,424,5578, 52,56,52,1500, 1,2704,2,4915, 32,32,32,32, 0,15,3,0,2,2, 1,6,4
626419, 1.1.1.205, 1.1.129.107, 34564,20480, 6,17, 2265,2461,452704,127972, 52,200,52,52, 1,62737,1,64517, 32,32,32,32, 0,4726,2263,0,0,0, 1,3,3
626419, 1.1.0.13, 1.1.131.119, 11575,20480, 6,132, 1148,1190,229600,61880, 200,200,52,52, 1,64620,1,65181, 32,32,32,32, 0,2338,1148,0,0,0, 0,3,3
626419, 1.1.1.138, 1.1.131.114, 56801,20480, 6,25, 1025,1055,205000,54860, 200,200,52,52, 1,63739,1,64578, 32,32,32,32, 0,2080,1025,0,0,0, 0,3,3
626419, 1.1.1.234, 1.1.129.225, 32010,20480, 6,12, 1532,1524,306112,79256, 56,200,52,56, 1,62604,1,64550, 32,32,32,32, 0,3054,1530,0,4,0, 1,3,3
626419, 1.1.0.116, 1.1.129.38, 12585,20480, 6,17, 2283,2357,456600,122564, 200,200,52,52, 1,65427,1,64832, 32,32,32,32, 0,4640,2283,0,0,0, 1,3,3
626419, 1.1.2.217, 1.1.128.13, 34674,20480, 6,67, 0,0,0,0, 0,0,0,0, 0,0,0,0, 0,0,0,0, 0,0,0,0,0,0, 0,6,3
626419, 1.1.129.91, 1.1.3.7, 20480,40520, 6,70, 1136,1138,59072,227600, 52,52,200,200, 1,64618,1,64138, 32,32,32,32, 0,2274,1138,0,0,0, 0,3,3
626419, 1.1.131.216, 1.1.3.88, 20480,44040, 6,48, 1082,1021,56264,204200, 52,52,200,200, 1,64981,1,65074, 32,32,32,32, 0,2103,1021,0,0,0, 0,3,3
626419, 1.1.2.11, 1.1.129.147, 17033,20480, 6,64, 993,1140,198600,59280, 200,200,52,52, 1,65214,1,65061, 32,32,32,32, 0,2133,993,0,0,0, 0,3,3
626419, 1.1.1.61, 1.1.130.221, 2310,20480, 6,98, 1297,1288,259400,66976, 200,200,52,52, 1,63777,1,62996, 32,32,32,32, 0,2585,1297,0,0,0, 0,3,3
626419, 1.1.131.174, 1.1.0.219, 20480,3671, 6,171, 1024,988,53248,197600, 52,52,200,200, 1,64562,1,65142, 32,32,32,32, 0,2012,988,0,0,0, 0,3,3
626419, 1.1.0.147, 1.1.131.67, 41581,20480, 6,17, 2087,2132,417400,110864, 200,200,52,52, 1,65469,1,64628, 32,32,32,32, 0,4219,2087,0,0,0, 1,3,3
626419, 1.1.128.222, 1.1.0.234, 20480,48645, 6,18, 2439,2359,126836,471800, 52,56,200,200, 1,63272,1,64580, 32,32,32,32, 0,4798,2359,0,2,0, 1,3,3
626419, 1.1.130.13, 1.1.2.59, 20480,12748, 6,52, 0,0,0,0, 0,0,0,0, 0,0,0,0, 0,0,0,0, 0,0,0,0,0,0, 0,3,3
626419, 1.1.0.45, 1.1.128.47, 51333,13568, 17,19, 2,0,118,0, 59,59,0,0, 3,3,0,0, 32,32,0,0, 0,0,0,0,0,0, 1,8,7
626419, 1.1.0.228, 1.1.130.170, 2030,20480, 6,98, 1143,1123,228600,58396, 200,200,52,52, 1,64509,1,64627, 32,32,32,32, 0,2266,1143,0,0,0, 0,3,3
626419, 1.1.0.65, 1.1.131.128, 36858,20480, 6,31, 1204,1209,240800,62868, 200,200,52,52, 1,62708,1,64411, 32,32,32,32, 0,2413,1204,0,0,0, 0,3,3
626419, 1.1.129.21, 1.1.0.11, 20480,7962, 6,28, 1318,1316,68536,263200, 52,52,200,200, 1,64226,1,63790, 32,32,32,32, 0,2634,1316,0,0,0, 0,3,3
626419, 1.1.0.154, 1.1.130.126, 46643,20480, 6,77, 1171,1208,234200,62816, 200,200,52,52, 1,61073,1,65215, 32,32,32,32, 0,2379,1171,0,0,0, 0,3,3
626419, 1.1.128.79, 1.1.3.142, 20480,34043, 6,48, 1238,1165,64376,233000, 52,52,200,200, 1,64597,1,63111, 32,32,32,32, 0,2403,1165,0,0,0, 0,3,3
626419, 1.1.0.118, 1.1.128.245, 29328,20480, 6,175, 893,1033,178600,53716, 200,200,52,52, 1,64915,1,64492, 32,32,32,32, 0,1926,893,0,0,0, 0,3,3
626419, 1.1.0.167, 1.1.131.71, 13290,20480, 6,43, 1101,1138,220200,59176, 200,200,52,52, 1,62291,1,64702, 32,32,32,32, 0,2239,1101,0,0,0, 0,3,3
626419, 1.1.128.192, 1.1.3.103, 20480,34221, 6,48, 1331,1256,69212,251200, 52,52,200,200, 1,65457,1,64862, 32,32,32,32, 0,2587,1256,0,0,0, 0,3,3
626419, 1.1.131.214, 1.1.2.12, 20480,27503, 6,170, 1271,1229,66092,245800, 52,52,200,200, 1,62201,1,64404, 32,32,32,32, 0,2500,1229,0,0,0, 0,3,3
626419, 1.1.1.69, 1.1.129.185, 57889,20480, 6,81, 1049,1131,209800,58812, 200,200,52,52, 1,65451,1,65357, 32,32,32,32, 0,2180,1049,0,0,0, 0,3,3
626419, 1.1.2.178, 1.1.128.152, 59148,20480, 6,18, 2418,2527,483304,131404, 52,200,52,52, 1,65034,1,65022, 32,32,32,32, 0,4945,2416,0,0,0, 1,3,3
626419, 1.1.3.217, 1.1.131.150, 35453,13568, 17,18, 2,0,122,0, 61,61,0,0, 1,1,0,0, 32,32,0,0, 0,0,0,0,0,0, 1,8,7
626419, 1.1.3.3, 1.1.130.49, 7765,20480, 6,59, 1375,1457,275000,75764, 200,200,52,52, 1,62592,1,63447, 32,32,32,32, 0,2832,1375,0,0,0, 0,3,3
626419, 1.1.129.76, 1.1.0.86, 20480,62737, 6,45, 0,0,0,0, 0,0,0,0, 0,0,0,0, 0,0,0,0, 0,0,0,0,0,0, 0,3,3
626419, 1.1.1.205, 1.1.131.159, 29655,20480, 6,134, 1227,1261,245400,65572, 200,200,52,52, 1,62028,1,63100, 32,32,32,32, 0,2488,1227,0,0,0, 0,3,3
626419, 1.1.129.82, 1.1.2.1, 20480,63493, 6,46, 0,0,0,0, 0,0,0,0, 0,0,0,0, 0,0,0,0, 0,0,0,0,0,0, 0,3,3
626419, 1.1.2.75, 1.1.129.250, 24641,20480, 6,42, 1257,1278,251400,66456, 200,200,52,52, 1,61509,1,64634, 32,32,32,32, 0,2535,1257,0,0,0, 0,3,3
626419, 1.1.0.233, 1.1.131.208, 15586,20480, 6,78, 1228,1360,245600,70720, 200,200,52,52, 1,61916,1,63938, 32,32,32,32, 0,2588,1228,0,0,0, 0,3,3
626419, 1.1.130.194, 1.1.1.118, 20480,5190, 6,35, 1312,1222,68224,244400, 52,52,200,200, 1,65178,1,65152, 32,32,32,32, 0,2534,1222,0,0,0, 0,3,3
626419, 1.1.129.227, 1.1.2.121, 20480,21569, 6,110, 1313,1217,68276,243400, 52,52,200,200, 1,65439,1,62619, 32,32,32,32, 0,2530,1217,0,0,0, 0,3,3
626419, 1.1.130.48, 1.1.2.164, 20480,18785, 6,36, 0,0,0,0, 0,0,0,0, 0,0,0,0, 0,0,0,0, 0,0,0,0,0,0, 0,3,3
626419, 1.1.128.255, 1.1.1.84, 20480,1151, 6,46, 0,0,0,0, 0,0,0,0, 0,0,0,0, 0,0,0,0, 0,0,0,0,0,0, 0,3,3
626419, 1.1.1.71, 1.1.131.45, 24531,20480, 6,9, 4,13,216,13716, 52,56,52,1500, 1,12900,1,5070, 32,32,32,32, 0,15,5,0,4,2, 1,6,4
626419, 1.1.2.1, 1.1.130.24, 37441,20480, 6,10, 1386,1344,277200,69888, 200,200,52,52, 1,64270,1,63782, 32,32,32,32, 0,2730,1386,0,0,0, 1,3,3
626419, 1.1.0.254, 1.1.129.172, 12943,20480, 6,33, 1144,1136,228800,59072, 200,200,52,52, 1,61470,1,64055, 32,32,32,32, 0,2280,1144,0,0,0, 0,3,3
626419, 1.1.131.5, 1.1.3.202, 20480,762, 6,24, 1345,1304,69940,260800, 52,52,200,200, 1,65380,1,64946, 32,32,32,32, 0,2649,1304,0,0,0, 0,3,3
626419, 1.1.3.210, 1.1.128.239, 3701,20480, 6,59, 1134,1085,226800,56420, 200,200,52,52, 1,64757,1,65289, 32,32,32,32, 0,2219,1134,0,0,0, 0,3,3
626419, 1.1.1.62, 1.1.128.217, 50988,20480, 6,120, 1129,1167,225800,60684, 200,200,52,52, 1,65199,1,63611, 32,32,32,32, 0,2296,1129,0,0,0, 0,3,3
626419, 1.1.131.76, 1.1.3.155, 20480,31326, 6,20, 0,0,0,0, 0,0,0,0, 0,0,0,0, 0,0,0,0, 0,0,0,0,0,0, 0,3,3
626419, 1.1.3.74, 1.1.129.219, 38617,20480, 6,61, 1079,1138,215800,59176, 200,200,52,52, 1,62465,1,65113, 32,32,32,32, 0,2217,1079,0,0,0, 0,3,3
626419, 1.1.0.105, 1.1.129.168, 59677,20480, 6,213, 1030,1074,206000,55848, 200,200,52,52, 1,63700,1,58938, 32,32,32,32, 0,2104,1030,0,0,0, 0,3,3
626419, 1.1.3.112, 1.1.129.101, 3895,20480, 6,23, 1134,1184,226800,61568, 200,200,52,52, 1,65450,1,64761, 32,32,32,32, 0,2318,1134,0,0,0, 0,3,3
626419, 1.1.129.184, 1.1.2.220, 20480,47868, 6,79, 1203,1175,62556,235000, 52,52,200,200, 1,64928,1,63956, 32,32,32,32, 0,2378,1175,0,0,0, 0,3,3
626419, 1.1.128.131, 1.1.2.49, 20480,49903, 6,115, 1019,1006,52988,201200, 52,52,200,200, 1,64993,1,64671, 32,32,32,32, 0,2025,1006,0,0,0, 0,3,3
626419, 1.1.130.210, 1.1.1.244, 20480,24421, 6,77, 1346,1283,69992,256600, 52,52,200,200, 1,60850,1,64073, 32,32,32,32, 0,2629,1283,0,0,0, 0,3,3
626419, 1.1.128.177, 1.1.2.130, 20480,62245, 6,175, 1228,1130,63856,226000, 52,52,200,200, 1,64783,1,64263, 32,32,32,32, 0,2358,1130,0,0,0, 0,3,3
626419, 1.1.1.243, 1.1.131.31, 7633,20480, 6,158, 1133,1128,226600,58656, 200,200,52,52, 1,59456,1,64343, 32,32,32,32, 0,2261,1133,0,0,0, 0,3,3
626419, 1.1.0.234, 1.1.130.144, 54625,20480, 6,13, 1906,1866,380760,97040, 52,200,52,56, 1,64220,1,62210, 32,32,32,32, 0,3771,1903,0,3,0, 1,3,3
626419, 1.1.3.175, 1.1.129.243, 34157,20480, 6,38, 942,1014,188400,52728, 200,200,52,52, 1,65528,1,64878, 32,32,32,32, 0,1956,942,0,0,0, 0,3,3
626419, 1.1.1.103, 1.1.128.233, 14563,20480, 6,135, 1046,1096,209200,56992, 200,200,52,52, 1,64879,1,63917, 32,32,32,32, 0,2142,1046,0,0,0, 0,3,3
626419, 1.1.2.164, 1.1.130.152, 21210,20480, 6,36, 991,973,198200,50596, 200,200,52,52, 1,65304,1,65478, 32,32,32,32, 0,1964,991,0,0,0, 0,3,3
626419, 1.1.1.27, 1.1.129.22, 27124,20480, 6,28, 1012,1057,202400,54964, 200,200,52,52, 1,61915,1,64128, 32,32,32,32, 0,2069,1012,0,0,0, 0,3,3
626419, 1.1.128.238, 1.1.0.254, 20480,637, 6,50, 0,0,0,0, 0,0,0,0, 0,0,0,0, 0,0,0,0, 0,0,0,0,0,0, 0,3,3
626419, 1.1.130.209, 1.1.2.120, 20480,23790, 6,37, 0,0,0,0, 0,0,0,0, 0,0,0,0, 0,0,0,0, 0,0,0,0,0,0, 0,3,3
626419, 1.1.3.116, 1.1.128.88, 8244,20480, 6,63, 0,0,0,0, 0,0,0,0, 0,0,0,0, 0,0,0,0, 0,0,0,0,0,0, 0,6,3
626419, 1.1.128.232, 1.1.0.32, 20480,23872, 6,35, 1457,1357,75764,271400, 52,52,200,200, 1,57082,1,63212, 32,32,32,32, 0,2814,1357,0,0,0, 0,3,3
626419, 1.1.130.85, 1.1.0.118, 20480,33843, 6,185, 1331,1184,69212,236800, 52,52,200,200, 1,63070,1,63504, 32,32,32,32, 0,2515,1184,0,0,0, 0,3,3
626419, 1.1.2.191, 1.1.131.81, 34910,20480, 6,51, 1176,1127,235200,58604, 200,200,52,52, 1,64218,1,65197, 32,32,32,32, 0,2303,1176,0,0,0, 0,3,3
626419, 1.1.131.136, 1.1.0.254, 20480,12130, 6,160, 1215,1161,63180,232200, 52,52,200,200, 1,64656,1,63030, 32,32,32,32, 0,2376,1161,0,0,0, 0,3,3
626419, 1.1.2.124, 1.1.131.159, 50629,20480, 6,21, 1054,1143,210800,59436, 200,200,52,52, 1,63056,1,64740, 32,32,32,32, 0,2197,1054,0,0,0, 0,3,3
626419, 1.1.1.90, 1.1.131.190, 4855,20480, 6,88, 1136,1178,227200,61256, 200,200,52,52, 1,65234,1,65356, 32,32,32,32, 0,2314,1136,0,0,0, 0,3,3
626419, 1.1.128.176, 1.1.0.179, 20480,46022, 6,38, 1144,1138,59488,227600, 52,52,200,200, 1,65461,1,64338, 32,32,32,32, 0,2282,1138,0,0,0, 0,3,3
626419, 1.1.129.209, 1.1.0.165, 20480,55761, 6,60, 1043,993,54236,198600, 52,52,200,200, 1,63578,1,63933, 32,32,32,32, 0,2036,993,0,0,0, 0,3,3
626419, 1.1.130.172, 1.1.2.140, 20480,34262, 6,206, 1482,1424,77064,284800, 52,52,200,200, 1,64913,1,64179, 32,32,32,32, 0,2906,1424,0,0,0, 0,3,3
626419, 1.1.2.159, 1.1.130.53, 47193,20480, 6,116, 1060,1126,212000,58552, 200,200,52,52, 1,64549,1,64157, 32,32,32,32, 0,2186,1060,0,0,0, 0,3,3
626419, 1.1.1.176, 1.1.129.231, 24293,20480, 6,30, 1146,1239,229200,64428, 200,200,52,52, 1,65348,1,62242, 32,32,32,32, 0,2385,1146,0,0,0, 0,3,3
626419, 1.1.0.57, 1.1.129.142, 12933,20480, 6,98, 1164,1108,232800,57616, 200,200,52,52, 1,64148,1,65017, 32,32,32,32, 0,2272,1164,0,0,0, 0,3,3
626419, 1.1.129.7, 1.1.3.205, 20480,2636, 6,89, 1214,1175,63128,235000, 52,52,200,200, 1,64988,1,62074, 32,32,32,32, 0,2389,1175,0,0,0, 0,3,3
626419, 1.1.2.80, 1.1.131.35, 40588,20480, 6,218, 1228,1293,245600,67236, 200,200,52,52, 1,63263,1,64035, 32,32,32,32, 0,2521,1228,0,0,0, 0,3,3
626419, 1.1.3.2, 1.1.128.96, 3765,20480, 6,28, 1255,1321,251000,68692, 200,200,52,52, 1,61242,1,63106, 32,32,32,32, 0,2576,1255,0,0,0, 0,3,3
626419, 1.1.2.102, 1.1.131.157, 7432,20480, 6,72, 1117,1161,223400,60372, 200,200,52,52, 1,64286,1,65439, 32,32,32,32, 0,2278,1117,0,0,0, 0,3,3
626419, 1.1.128.29, 1.1.0.24, 20480,35389, 6,27, 1158,1104,60216,220800, 52,52,200,200, 1,65348,1,60320, 32,32,32,32, 0,2262,1104,0,0,0, 0,3,3
626419, 1.1.129.51, 1.1.0.13, 20480,1245, 6,25, 0,0,0,0, 0,0,0,0, 0,0,0,0, 0,0,0,0, 0,0,0,0,0,0, 0,3,3
626419, 1.1.0.18, 1.1.131.184, 37900,20480, 6,64, 0,0,0,0, 0,0,0,0, 0,0,0,0, 0,0,0,0, 0,0,0,0,0,0, 0,6,3
626419, 1.1.1.240, 1.1.128.156, 39763,20480, 6,52, 0,0,0,0, 0,0,0,0, 0,0,0,0, 0,0,0,0, 0,0,0,0,0,0, 0,3,3
626419, 1.1.0.205, 1.1.129.138, 34052,20480, 6,23, 1208,1240,241600,64480, 200,200,52,52, 1,63705,1,63070, 32,32,32,32, 0,2448,1208,0,0,0, 0,3,3
626419, 1.1.2.24, 1.1.128.179, 6294,20480, 6,16, 1855,1928,370712,100256, 56,200,52,52, 1,63976,1,65049, 32,32,32,32, 0,3781,1853,0,2,0, 1,3,3
626419, 1.1.1.114, 1.1.128.231, 53001,20480, 6,42, 0,0,0,0, 0,0,0,0, 0,0,0,0, 0,0,0,0, 0,0,0,0,0,0, 0,3,3
626419, 1.1.1.73, 1.1.131.208, 57252,20480, 6,148, 1242,1277,248400,66404, 200,200,52,52, 1,56149,1,64612, 32,32,32,32, 0,2519,1242,0,0,0, 0,3,3
626419, 1.1.3.11, 1.1.129.16, 41221,20480, 6,135, 1060,1154,212000,60008, 200,200,52,52, 1,64986,1,65085, 32,32,32,32, 0,2214,1060,0,0,0, 0,3,3
626419, 1.1.2.196, 1.1.130.65, 34594,20480, 6,53, 1132,1114,226400,57928, 200,200,52,52, 1,61701,1,65154, 32,32,32,32, 0,2246,1132,0,0,0, 0,3,3
626419, 1.1.1.48, 1.1.130.111, 61114,20480, 6,117, 1181,1126,236200,58552, 200,200,52,52, 1,64023,1,64460, 32,32,32,32, 0,2307,1181,0,0,0, 0,3,3
626419, 1.1.3.149, 1.1.129.122, 15065,20480, 6,19, 2865,2853,572712,148356, 56,200,52,52, 1,62287,1,65351, 32,32,32,32, 0,5716,2863,0,2,0, 1,3,3
626419, 1.1.1.160, 1.1.131.119, 5773,20480, 6,66, 1107,1120,221400,58240, 200,200,52,52, 1,63589,1,64022, 32,32,32,32, 0,2227,1107,0,0,0, 0,3,3
626419, 1.1.1.47, 1.1.129.215, 40978,20480, 6,22, 0,0,0,0, 0,0,0,0, 0,0,0,0, 0,0,0,0, 0,0,0,0,0,0, 0,3,3
626419, 1.1.3.191, 1.1.128.55, 32025,20480, 6,50, 0,0,0,0, 0,0,0,0, 0,0,0,0, 0,0,0,0, 0,0,0,0,0,0, 0,3,3
626419, 1.1.0.167, 1.1.130.37, 20010,20480, 6,68, 0,0,0,0, 0,0,0,0, 0,0,0,0, 0,0,0,0, 0,0,0,0,0,0, 0,6,3
626419, 1.1.1.167, 1.1.128.40, 51232,20480, 6,44, 1005,997,201000,51844, 200,200,52,52, 1,65011,1,64920, 32,32,32,32, 0,2002,1005,0,0,0, 0,3,3
626419, 1.1.1.85, 1.1.130.132, 20491,20480, 6,27, 0,0,0,0, 0,0,0,0, 0,0,0,0, 0,0,0,0, 0,0,0,0,0,0, 0,3,3
626419, 1.1.2.112, 1.1.130.246, 35033,20480, 6,33, 953,987,190600,51324, 200,200,52,52, 1,64695,1,62071, 32,32,32,32, 0,1940,953,0,0,0, 0,3,3
626419, 1.1.2.53, 1.1.131.103, 27168,20480, 6,14, 8,8,1378,6216, 52,331,52,1500, 2,4294,9,4210, 32,32,32,32, 0,14,5,0,4,0, 1,3,3
626419, 1.1.131.122, 1.1.1.94, 20480,62999, 6,73, 1303,1209,67756,241800, 52,52,200,200, 1,65313,1,64702, 32,32,32,32, 0,2512,1209,0,0,0, 0,3,3
626419, 1.1.3.6, 1.1.131.188, 55237,20480, 6,22, 1119,1122,223800,58344, 200,200,52,52, 1,65521,1,64007, 32,32,32,32, 0,2241,1119,0,0,0, 0,3,3
626419, 1.1.131.44, 1.1.1.252, 20480,56686, 6,29, 0,0,0,0, 0,0,0,0, 0,0,0,0, 0,0,0,0, 0,0,0,0,0,0, 0,3,3
626419, 1.1.130.78, 1.1.2.78, 20480,33490, 6,6, 24,2,27255,104, 52,1500,52,52, 1,5916,0,0, 32,32,32,32, 0,26,10,0,0,2, 1,6,4
626419, 1.1.0.113, 1.1.130.229, 50905,20480, 6,2, 4,14,208,21000, 52,52,1500,1500, 14683,14683,9,2762, 32,32,32,32, 0,18,8,0,0,2, 1,6,4
626419, 1.1.1.119, 1.1.129.85, 39768,20480, 6,157, 1050,1052,210000,54704, 200,200,52,52, 1,64282,1,62839, 32,32,32,32, 0,2102,1050,0,0,0, 0,3,3
626419, 1.1.0.89, 1.1.129.81, 48343,20480, 6,92, 1117,1211,223400,62972, 200,200,52,52, 1,65471,1,63098, 32,32,32,32, 0,2328,1117,0,0,0, 0,3,3
626419, 1.1.131.145, 1.1.0.96, 20480,1750, 6,33, 1219,1170,63388,234000, 52,52,200,200, 1,61433,1,64047, 32,32,32,32, 0,2389,1170,0,0,0, 0,3,3
626419, 1.1.1.109, 1.1.129.122, 46436,20480, 6,58, 1080,1093,216000,56836, 200,200,52,52, 1,64998,1,60257, 32,32,32,32, 0,2173,1080,0,0,0, 0,3,3
626419, 1.1.129.157, 1.1.2.94, 20480,27376, 6,81, 1171,1138,60892,227600, 52,52,200,200, 1,63768,1,63090, 32,32,32,32, 0,2309,1138,0,0,0, 0,3,3
626419, 1.1.131.6, 1.1.1.12, 20480,26147, 6,20, 0,0,0,0, 0,0,0,0, 0,0,0,0, 0,0,0,0, 0,0,0,0,0,0, 0,3,3
626419, 1.1.130.226, 1.1.0.87, 20480,61312, 6,48, 0,0,0,0, 0,0,0,0, 0,0,0,0, 0,0,0,0, 0,0,0,0,0,0, 0,3,3
626419, 1.1.128.172, 1.1.0.150, 20480,3857, 6,72, 1265,1170,65780,234000, 52,52,200,200, 1,64291,1,65165, 32,32,32,32, 0,2435,1170,0,0,0, 0,3,3
626419, 1.1.128.82, 1.1.1.59, 20480,17089, 6,31, 0,0,0,0, 0,0,0,0, 0,0,0,0, 0,0,0,0, 0,0,0,0,0,0, 0,3,3
626419, 1.1.1.5, 1.1.131.117, 51739,20480, 6,58, 1048,1043,209600,54236, 200,200,52,52, 1,65460,1,65236, 32,32,32,32, 0,2091,1048,0,0,0, 0,3,3
626419, 1.1.0.66, 1.1.131.134, 10121,20480, 6,44, 0,0,0,0, 0,0,0,0, 0,0,0,0, 0,0,0,0, 0,0,0,0,0,0, 0,3,3
626419, 1.1.128.32, 1.1.3.120, 20480,38408, 6,105, 1268,1268,65936,253600, 52,52,200,200, 1,64981,1,62709, 32,32,32,32, 0,2536,1268,0,0,0, 0,3,3
626419, 1.1.129.148, 1.1.1.134, 20480,59628, 6,14, 1683,1606,87524,320904, 52,56,52,200, 1,63395,1,62833, 32,32,32,32, 0,3289,1604,0,2,0, 1,3,3
626419, 1.1.1.76, 1.1.130.92, 54171,20480, 6,64, 0,0,0,0, 0,0,0,0, 0,0,0,0, 0,0,0,0, 0,0,0,0,0,0, 0,6,3
626419, 1.1.2.74, 1.1.129.8, 65064,20480, 6,43, 1192,1370,238400,71240, 200,200,52,52, 1,63836,1,62811, 32,32,32,32, 0,2562,1192,0,0,0, 0,3,3
626419, 1.1.1.175, 1.1.128.238, 52354,20480, 6,67, 1013,1098,202600,57096, 200,200,52,52, 1,64919,1,65145, 32,32,32,32, 0,2111,1013,0,0,0, 0,3,3
626419, 1.1.0.234, 1.1.131.130, 25168,13568, 17,13, 1,0,59,0, 59,59,0,0, 0,0,0,0, 32,32,0,0, 0,0,0,0,0,0, 1,8,7
626419, 1.1.129.161, 1.1.0.70, 20480,40532, 6,101, 1336,1296,69472,259200, 52,52,200,200, 1,64223,1,63373, 32,32,32,32, 0,2632,1296,0,0,0, 0,3,3
626419, 1.1.1.22, 1.1.130.182, 43247,13568, 17,18, 2,2,122,154, 61,61,77,77, 0,0,1,1, 32,32,32,32, 0,0,0,0,0,0, 1,8,7
626419, 1.1.129.53, 1.1.3.48, 20480,44399, 6,18, 7,10,4716,1462, 52,1500,52,328, 1,3968,1,2138, 32,32,32,32, 0,17,5,0,2,0, 1,3,3
626419, 1.1.1.148, 1.1.128.126, 54429,20480, 6,57, 0,0,0,0, 0,0,0,0, 0,0,0,0, 0,0,0,0, 0,0,0,0,0,0, 0,3,3
626419, 1.1.2.255, 1.1.130.98, 35829,20480, 6,139, 1145,1190,229000,61880, 200,200,52,52, 1,61594,1,63288, 32,32,32,32, 0,2335,1145,0,0,0, 0,3,3
626419, 1.1.0.78, 1.1.129.55, 4739,20480, 6,29, 1204,1206,240800,62712, 200,200,52,52, 1,63846,1,64651, 32,32,32,32, 0,2410,1204,0,0,0, 0,3,3
626419, 1.1.131.13, 1.1.2.105, 20480,65234, 6,131, 1112,1054,57824,210800, 52,52,200,200, 1,59107,1,62331, 32,32,32,32, 0,2166,1054,0,0,0, 0,3,3
626419, 1.1.3.48, 1.1.129.60, 64353,13568, 17,18, 2,0,116,0, 58,58,0,0, 0,0,0,0, 32,32,0,0, 0,0,0,0,0,0, 1,8,7
626419, 1.1.3.103, 1.1.130.24, 27760,20480, 6,108, 1134,1160,226800,60320, 200,200,52,52, 1,63988,1,63633, 32,32,32,32, 0,2294,1134,0,0,0, 0,3,3
626419, 1.1.0.128, 1.1.129.15, 22961,20480, 6,61, 1103,1125,220600,58500, 200,200,52,52, 1,64824,1,64642, 32,32,32,32, 0,2228,1103,0,0,0, 0,3,3
626419, 1.1.0.83, 1.1.131.168, 15636,20480, 6,30, 1247,1306,249400,67912, 200,200,52,52, 1,64278,1,65291, 32,32,32,32, 0,2553,1247,0,0,0, 0,3,3
626419, 1.1.129.101, 1.1.0.236, 20480,10748, 6,172, 1143,1092,59436,218400, 52,52,200,200, 1,61942,1,64510, 32,32,32,32, 0,2235,1092,0,0,0, 0,3,3
626419, 1.1.131.31, 1.1.0.150, 20480,42564, 6,73, 1189,1113,61828,222600, 52,52,200,200, 1,64368,1,62995, 32,32,32,32, 0,2302,1113,0,0,0, 0,3,3
626419, 1.1.0.128, 1.1.128.130, 45534,20480, 6,76, 1108,1122,221600,58344, 200,200,52,52, 1,63109,1,62853, 32,32,32,32, 0,2230,1108,0,0,0, 0,3,3
626419, 1.1.2.158, 1.1.129.17, 45069,20480, 6,49, 1246,1307,249200,67964, 200,200,52,52, 1,63140,1,62044, 32,32,32,32, 0,2553,1246,0,0,0, 0,3,3
626419, 1.1.1.92, 1.1.129.46, 21918,20480, 6,226, 63847,64195,12769400,3338140, 200,200,52,52, 1,61002,1,61082, 32,32,32,32, 0,128042,63847,0,0,0, 0,3,3
626419, 1.1.131.90, 1.1.3.114, 20480,12759, 6,68, 1176,1036,61152,207200, 52,52,200,200, 1,65162,1,64020, 32,32,32,32, 0,2212,1036,0,0,0, 0,3,3
626419, 1.1.128.107, 1.1.0.199, 20480,18155, 6,69, 1275,1216,66300,243200, 52,52,200,200, 1,59446,1,65196, 32,32,32,32, 0,2491,1216,0,0,0, 0,3,3
626419, 1.1.129.44, 1.1.2.110, 20480,5290, 6,14, 1672,1678,86944,335600, 52,52,200,200, 1,65331,1,65414, 32,32,32,32, 0,3350,1678,0,0,0, 1,3,3
626419, 1.1.128.166, 1.1.0.178, 20480,21642, 6,26, 1427,1374,74204,274800, 52,52,200,200, 1,64275,1,63207, 32,32,32,32, 0,2801,1374,0,0,0, 0,3,3
626419, 1.1.0.117, 1.1.128.228, 51326,20480, 6,27, 1107,1100,221400,57200, 200,200,52,52, 1,65405,1,61560, 32,32,32,32, 0,2207,1107,0,0,0, 0,3,3
626419, 1.1.3.6, 1.1.130.136, 38699,13568, 17,10, 2,0,118,0, 59,59,0,0, 0,0,0,0, 32,32,0,0, 0,0,0,0,0,0, 1,8,7
626419, 1.1.0.235, 1.1.128.49, 6727,20480, 6,204, 1331,1280,266200,66560, 200,200,52,52, 1,64298,1,62173, 32,32,32,32, 0,2611,1331,0,0,0, 0,3,3
626419, 1.1.0.177, 1.1.131.110, 34290,20480, 6,47, 0,0,0,0, 0,0,0,0, 0,0,0,0, 0,0,0,0, 0,0,0,0,0,0, 0,3,3
